DATE,TYPE,PID,PARENT,PATH,CMDLINE,SRCIP,SRCPORT,DSTIP,DSTPORT,NETTYPE
02\12\2014-02:45:45:431, PROCESS_MODLOAD,2748,,\Windows\System32\dhcpcsvc.dll,,,,,,
02\12\2014-02:45:45:432, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\ieframe.dll,,,,,,
02\12\2014-02:45:45:435, NETWORKV4,904,,,,192.168.137.69,68,255.255.255.255,67,17
02\12\2014-02:45:45:436, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\profapi.dll,,,,,,
02\12\2014-02:45:45:519, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\WSHTCPIP.DLL,,,,,,
02\12\2014-02:45:45:520, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\FWPUCLNT.DLL,,,,,,
02\12\2014-02:45:45:521, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\rasadhlp.dll,,,,,,
02\12\2014-02:45:45:522, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:45:45:522, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:45:45:522, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:45:45:523, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\wshqos.dll,,,,,,
02\12\2014-02:45:45:839, NETWORKV4,1940,,,,192.168.137.69,49457,178.250.245.198,80,6
02\12\2014-02:45:46:102, PROCESS_MODLOAD,2144,,\Program Files\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:45:46:103, PROCESS_MODLOAD,2144,,\Program Files\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:45:47:145, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\mshtml.dll,,,,,,
02\12\2014-02:45:47:148, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\mlang.dll,,,,,,
02\12\2014-02:45:47:151, PROCESS_MODLOAD,2748,,\Windows\System32\mlang.dll,,,,,,
02\12\2014-02:45:47:210, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\jscript9.dll,,,,,,
02\12\2014-02:45:47:219, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\bcrypt.dll,,,,,,
02\12\2014-02:45:47:219, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\bcryptprimitives.dll,,,,,,
02\12\2014-02:45:47:221, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\ieapfltr.dll,,,,,,
02\12\2014-02:45:47:226, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\msimtf.dll,,,,,,
02\12\2014-02:45:47:228, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\msctf.dll,,,,,,
02\12\2014-02:45:47:230, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\ole32.dll,,,,,,
02\12\2014-02:45:47:230, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\IME\IMEJP10\IMJPTIP.DLL,,,,,,
02\12\2014-02:45:47:231, PROCESS_MODLOAD,1940,,\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18201_none_ec80f00e8593ece5\comctl32.dll,,,,,,
02\12\2014-02:45:47:231, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\oleacc.dll,,,,,,
02\12\2014-02:45:47:232, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\IMJP10K.DLL,,,,,,
02\12\2014-02:45:47:247, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\IME\shared\IMETIP.DLL,,,,,,
02\12\2014-02:45:47:248, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\msctf.dll,,,,,,
02\12\2014-02:45:47:249, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\IME\shared\imecfm.dll,,,,,,
02\12\2014-02:45:47:255, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\ieapfltr.dat,,,,,,
02\12\2014-02:45:47:258, PROCESS_MODLOAD,2748,,\Windows\System32\crypt32.dll,,,,,,
02\12\2014-02:45:47:258, PROCESS_MODLOAD,2748,,\Windows\System32\msasn1.dll,,,,,,
02\12\2014-02:45:47:259, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\msxml6.dll,,,,,,
02\12\2014-02:45:47:262, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:45:47:262, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:45:47:262, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:45:47:263, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\userenv.dll,,,,,,
02\12\2014-02:45:47:265, NETWORKV4,1084,,,,192.168.137.69,49943,192.168.137.1,53,17
02\12\2014-02:45:47:267, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:45:47:267, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:45:47:267, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:45:47:269, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:45:47:269, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:45:47:269, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:45:47:271, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:45:47:271, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:45:47:271, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:45:47:273, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\d3d11.dll,,,,,,
02\12\2014-02:45:47:274, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\d3d10warp.dll,,,,,,
02\12\2014-02:45:47:275, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:45:47:275, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:45:47:275, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:45:47:276, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:45:47:276, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:45:47:276, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:45:47:284, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\ws2_32.dll,,,,,,
02\12\2014-02:45:47:295, NETWORKV4,1940,,,,192.168.137.69,49458,111.221.26.251,443,6
02\12\2014-02:45:47:297, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\credssp.dll,,,,,,
02\12\2014-02:45:47:297, NETWORKV4,1940,,,,192.168.137.69,49459,111.221.26.251,443,6
02\12\2014-02:45:47:297, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\schannel.dll,,,,,,
02\12\2014-02:45:47:332, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\ncrypt.dll,,,,,,
02\12\2014-02:45:47:346, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\gpapi.dll,,,,,,
02\12\2014-02:45:47:360, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\p2pcollab.dll,,,,,,
02\12\2014-02:45:47:361, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\p2pcollab.dll,,,,,,
02\12\2014-02:45:47:365, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\cryptnet.dll,,,,,,
02\12\2014-02:45:47:365, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\Wldap32.dll,,,,,,
02\12\2014-02:45:47:374, PROCESS_MODLOAD,1940,,\Windows\SysWOW64\SensApi.dll,,,,,,
02\12\2014-02:45:47:489, PROCESS_MODLOAD,2748,,\Windows\System32\userenv.dll,,,,,,
02\12\2014-02:45:47:492, PROCESS_MODLOAD,2748,,\Windows\System32\linkinfo.dll,,,,,,
02\12\2014-02:45:47:510, PROCESS_QUIT,1940,,,,,,,,
02\12\2014-02:45:47:522, PROCESS_QUIT,2748,,,,,,,,
02\12\2014-02:46:04:156, PROCESS_LAUNCH,3020,752,\??\C:\Program Files\Internet Explorer\iexplore.exe,C:\Program Files\Internet Explorer\iexplore.exe -Embedding,,,,,
02\12\2014-02:46:04:156, PROCESS_MODLOAD,3020,,\Device\HarddiskVolume2\Program Files\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:46:04:156, PROCESS_MODLOAD,3020,,\SystemRoot\System32\ntdll.dll,,,,,,
02\12\2014-02:46:04:170, PROCESS_MODLOAD,3020,,\Windows\System32\kernel32.dll,,,,,,
02\12\2014-02:46:04:170, PROCESS_MODLOAD,3020,,\Windows\System32\KernelBase.dll,,,,,,
02\12\2014-02:46:04:171, PROCESS_MODLOAD,3020,,\Windows\System32\user32.dll,,,,,,
02\12\2014-02:46:04:171, PROCESS_MODLOAD,3020,,\Windows\System32\gdi32.dll,,,,,,
02\12\2014-02:46:04:171, PROCESS_MODLOAD,3020,,\Windows\System32\lpk.dll,,,,,,
02\12\2014-02:46:04:172, PROCESS_MODLOAD,3020,,\Windows\System32\usp10.dll,,,,,,
02\12\2014-02:46:04:172, PROCESS_MODLOAD,3020,,\Windows\System32\msvcrt.dll,,,,,,
02\12\2014-02:46:04:174, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-advapi32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:174, PROCESS_MODLOAD,3020,,\Windows\System32\advapi32.dll,,,,,,
02\12\2014-02:46:04:174, PROCESS_MODLOAD,3020,,\Windows\System32\sechost.dll,,,,,,
02\12\2014-02:46:04:174, PROCESS_MODLOAD,3020,,\Windows\System32\rpcrt4.dll,,,,,,
02\12\2014-02:46:04:175, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-shell32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:175, PROCESS_MODLOAD,3020,,\Windows\System32\shell32.dll,,,,,,
02\12\2014-02:46:04:175, PROCESS_MODLOAD,3020,,\Windows\System32\shlwapi.dll,,,,,,
02\12\2014-02:46:04:175, PROCESS_MODLOAD,3020,,\Windows\System32\iertutil.dll,,,,,,
02\12\2014-02:46:04:176, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-version-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:176, PROCESS_MODLOAD,3020,,\Windows\System32\version.dll,,,,,,
02\12\2014-02:46:04:176, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-user32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:176, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-normaliz-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:176, PROCESS_MODLOAD,3020,,\Windows\System32\normaliz.dll,,,,,,
02\12\2014-02:46:04:176, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-shlwapi-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:177, PROCESS_MODLOAD,3020,,\Windows\System32\imm32.dll,,,,,,
02\12\2014-02:46:04:177, PROCESS_MODLOAD,3020,,\Windows\System32\msctf.dll,,,,,,
02\12\2014-02:46:04:179, PROCESS_MODLOAD,3020,,\Windows\System32\cryptbase.dll,,,,,,
02\12\2014-02:46:04:181, PROCESS_MODLOAD,3020,,\Windows\System32\ieframe.dll,,,,,,
02\12\2014-02:46:04:182, PROCESS_MODLOAD,3020,,\Windows\System32\ole32.dll,,,,,,
02\12\2014-02:46:04:182, PROCESS_MODLOAD,3020,,\Windows\System32\oleaut32.dll,,,,,,
02\12\2014-02:46:04:184, PROCESS_MODLOAD,3020,,\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll,,,,,,
02\12\2014-02:46:04:186, PROCESS_MODLOAD,3020,,\Program Files\Internet Explorer\IEShims.dll,,,,,,
02\12\2014-02:46:04:187, PROCESS_MODLOAD,3020,,\Windows\System32\comdlg32.dll,,,,,,
02\12\2014-02:46:04:190, PROCESS_MODLOAD,3020,,\Windows\System32\uxtheme.dll,,,,,,
02\12\2014-02:46:04:194, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:196, PROCESS_MODLOAD,3020,,\Windows\System32\urlmon.dll,,,,,,
02\12\2014-02:46:04:197, PROCESS_MODLOAD,3020,,\Windows\System32\wininet.dll,,,,,,
02\12\2014-02:46:04:198, PROCESS_MODLOAD,3020,,\Windows\System32\dwmapi.dll,,,,,,
02\12\2014-02:46:04:199, PROCESS_MODLOAD,3020,,\Program Files\Internet Explorer\sqmapi.dll,,,,,,
02\12\2014-02:46:04:199, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-advapi32-l2-1-0.dll,,,,,,
02\12\2014-02:46:04:201, PROCESS_MODLOAD,3020,,\Windows\System32\api-ms-win-downlevel-shlwapi-l2-1-0.dll,,,,,,
02\12\2014-02:46:04:202, PROCESS_MODLOAD,3020,,\Windows\System32\profapi.dll,,,,,,
02\12\2014-02:46:04:207, PROCESS_MODLOAD,3020,,\Windows\System32\secur32.dll,,,,,,
02\12\2014-02:46:04:207, PROCESS_MODLOAD,3020,,\Windows\System32\sspicli.dll,,,,,,
02\12\2014-02:46:04:210, PROCESS_MODLOAD,3020,,\Windows\System32\ws2_32.dll,,,,,,
02\12\2014-02:46:04:210, PROCESS_MODLOAD,3020,,\Windows\System32\nsi.dll,,,,,,
02\12\2014-02:46:04:211, PROCESS_MODLOAD,3020,,\Windows\System32\winhttp.dll,,,,,,
02\12\2014-02:46:04:211, PROCESS_MODLOAD,3020,,\Windows\System32\webio.dll,,,,,,
02\12\2014-02:46:04:212, PROCESS_MODLOAD,3020,,\Windows\System32\mswsock.dll,,,,,,
02\12\2014-02:46:04:212, PROCESS_MODLOAD,3020,,\Windows\System32\wship6.dll,,,,,,
02\12\2014-02:46:04:213, PROCESS_MODLOAD,3020,,\Windows\System32\IPHLPAPI.DLL,,,,,,
02\12\2014-02:46:04:213, PROCESS_MODLOAD,3020,,\Windows\System32\winnsi.dll,,,,,,
02\12\2014-02:46:04:213, PROCESS_MODLOAD,3020,,\Windows\System32\clbcatq.dll,,,,,,
02\12\2014-02:46:04:214, PROCESS_MODLOAD,3020,,\Windows\System32\netprofm.dll,,,,,,
02\12\2014-02:46:04:214, PROCESS_MODLOAD,3020,,\Windows\System32\nlaapi.dll,,,,,,
02\12\2014-02:46:04:215, PROCESS_MODLOAD,3020,,\Windows\System32\cryptsp.dll,,,,,,
02\12\2014-02:46:04:221, PROCESS_MODLOAD,3020,,\Windows\System32\rsaenh.dll,,,,,,
02\12\2014-02:46:04:222, PROCESS_MODLOAD,3020,,\Windows\System32\RpcRtRemote.dll,,,,,,
02\12\2014-02:46:04:225, PROCESS_MODLOAD,3020,,\Windows\System32\npmproxy.dll,,,,,,
02\12\2014-02:46:04:229, PROCESS_MODLOAD,3020,,\Windows\System32\WSHTCPIP.DLL,,,,,,
02\12\2014-02:46:04:229, PROCESS_MODLOAD,3020,,\Windows\System32\dnsapi.dll,,,,,,
02\12\2014-02:46:04:230, PROCESS_MODLOAD,3020,,\Windows\System32\rasadhlp.dll,,,,,,
02\12\2014-02:46:04:231, PROCESS_MODLOAD,3020,,\Windows\System32\FWPUCLNT.DLL,,,,,,
02\12\2014-02:46:04:237, PROCESS_MODLOAD,3020,,\Program Files\Internet Explorer\ieproxy.dll,,,,,,
02\12\2014-02:46:04:266, PROCESS_LAUNCH,3024,3020,\??\C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE,C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE SCODEF:3020 CREDAT:267521 /prefetch:2,,,,,
02\12\2014-02:46:04:267, PROCESS_MODLOAD,3020,,\Windows\System32\apphelp.dll,,,,,,
02\12\2014-02:46:04:267, PROCESS_MODLOAD,3024,,\Device\HarddiskVolume2\Program Files (x86)\Internet Explorer\iexplore.exe,,,,,,
02\12\2014-02:46:04:267, PROCESS_MODLOAD,3024,,\SystemRoot\System32\ntdll.dll,,,,,,
02\12\2014-02:46:04:267, PROCESS_MODLOAD,3024,,\SystemRoot\SysWOW64\ntdll.dll,,,,,,
02\12\2014-02:46:04:268, PROCESS_MODLOAD,3024,,\Windows\System32\wow64.dll,,,,,,
02\12\2014-02:46:04:268, PROCESS_MODLOAD,3024,,\Windows\System32\wow64win.dll,,,,,,
02\12\2014-02:46:04:269, PROCESS_MODLOAD,3024,,\Windows\System32\wow64cpu.dll,,,,,,
02\12\2014-02:46:04:269, PROCESS_MODLOAD,3024,,\Windows\System32\kernel32.dll,,,,,,
02\12\2014-02:46:04:269, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\kernel32.dll,,,,,,
02\12\2014-02:46:04:269, PROCESS_MODLOAD,3024,,\Windows\System32\kernel32.dll,,,,,,
02\12\2014-02:46:04:269, PROCESS_MODLOAD,3024,,\Windows\System32\user32.dll,,,,,,
02\12\2014-02:46:04:270, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\kernel32.dll,,,,,,
02\12\2014-02:46:04:270, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\KernelBase.dll,,,,,,
02\12\2014-02:46:04:271, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\msvcrt.dll,,,,,,
02\12\2014-02:46:04:271, PROCESS_MODLOAD,3020,,\Windows\System32\ieui.dll,,,,,,
02\12\2014-02:46:04:271, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:271, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\advapi32.dll,,,,,,
02\12\2014-02:46:04:271, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\sechost.dll,,,,,,
02\12\2014-02:46:04:272, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\rpcrt4.dll,,,,,,
02\12\2014-02:46:04:272, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\sspicli.dll,,,,,,
02\12\2014-02:46:04:272, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\cryptbase.dll,,,,,,
02\12\2014-02:46:04:272, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\iertutil.dll,,,,,,
02\12\2014-02:46:04:272, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-version-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:272, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\version.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-user32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\user32.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\gdi32.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\lpk.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\usp10.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-normaliz-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\normaliz.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:273, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\shlwapi.dll,,,,,,
02\12\2014-02:46:04:275, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\imm32.dll,,,,,,
02\12\2014-02:46:04:275, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\msctf.dll,,,,,,
02\12\2014-02:46:04:278, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-shell32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:278, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\shell32.dll,,,,,,
02\12\2014-02:46:04:282, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\ieframe.dll,,,,,,
02\12\2014-02:46:04:283, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\ole32.dll,,,,,,
02\12\2014-02:46:04:283, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\oleaut32.dll,,,,,,
02\12\2014-02:46:04:285, PROCESS_MODLOAD,3024,,\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll,,,,,,
02\12\2014-02:46:04:288, PROCESS_MODLOAD,3024,,\Program Files (x86)\Internet Explorer\IEShims.dll,,,,,,
02\12\2014-02:46:04:288, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\comdlg32.dll,,,,,,
02\12\2014-02:46:04:294, PROCESS_MODLOAD,3020,,\Windows\System32\WindowsCodecs.dll,,,,,,
02\12\2014-02:46:04:296, PROCESS_MODLOAD,3020,,\Windows\System32\oleacc.dll,,,,,,
02\12\2014-02:46:04:297, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-ole32-l1-1-0.dll,,,,,,
02\12\2014-02:46:04:302, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\uxtheme.dll,,,,,,
02\12\2014-02:46:04:311, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\wininet.dll,,,,,,
02\12\2014-02:46:04:312, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\secur32.dll,,,,,,
02\12\2014-02:46:04:314, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\urlmon.dll,,,,,,
02\12\2014-02:46:04:317, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\ws2_32.dll,,,,,,
02\12\2014-02:46:04:317, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\nsi.dll,,,,,,
02\12\2014-02:46:04:319, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\winhttp.dll,,,,,,
02\12\2014-02:46:04:319, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\webio.dll,,,,,,
02\12\2014-02:46:04:320, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\mswsock.dll,,,,,,
02\12\2014-02:46:04:321, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l2-1-0.dll,,,,,,
02\12\2014-02:46:04:321, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\wship6.dll,,,,,,
02\12\2014-02:46:04:322, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\IPHLPAPI.DLL,,,,,,
02\12\2014-02:46:04:322, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\winnsi.dll,,,,,,
02\12\2014-02:46:04:325, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\cryptsp.dll,,,,,,
02\12\2014-02:46:04:328, PROCESS_MODLOAD,3020,,\Windows\System32\ExplorerFrame.dll,,,,,,
02\12\2014-02:46:04:328, PROCESS_MODLOAD,3020,,\Windows\System32\duser.dll,,,,,,
02\12\2014-02:46:04:329, PROCESS_MODLOAD,3020,,\Windows\System32\dui70.dll,,,,,,
02\12\2014-02:46:04:334, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\rsaenh.dll,,,,,,
02\12\2014-02:46:04:335, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\RpcRtRemote.dll,,,,,,
02\12\2014-02:46:04:337, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\clbcatq.dll,,,,,,
02\12\2014-02:46:04:338, PROCESS_MODLOAD,3024,,\Program Files (x86)\Internet Explorer\ieproxy.dll,,,,,,
02\12\2014-02:46:04:338, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\api-ms-win-downlevel-shlwapi-l2-1-0.dll,,,,,,
02\12\2014-02:46:04:343, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\ieui.dll,,,,,,
02\12\2014-02:46:04:351, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\mshtml.dll,,,,,,
02\12\2014-02:46:04:357, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\dwmapi.dll,,,,,,
02\12\2014-02:46:04:359, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\d2d1.dll,,,,,,
02\12\2014-02:46:04:360, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\DWrite.dll,,,,,,
02\12\2014-02:46:04:360, PROCESS_MODLOAD,3024,,\Program Files (x86)\Internet Explorer\sqmapi.dll,,,,,,
02\12\2014-02:46:04:361, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\dxgi.dll,,,,,,
02\12\2014-02:46:04:363, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:04:364, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:04:364, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:04:365, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\wintrust.dll,,,,,,
02\12\2014-02:46:04:366, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\crypt32.dll,,,,,,
02\12\2014-02:46:04:366, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\msasn1.dll,,,,,,
02\12\2014-02:46:04:367, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\setupapi.dll,,,,,,
02\12\2014-02:46:04:367, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\cfgmgr32.dll,,,,,,
02\12\2014-02:46:04:367, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\devobj.dll,,,,,,
02\12\2014-02:46:04:381, PROCESS_MODLOAD,3020,,\Windows\System32\sxs.dll,,,,,,
02\12\2014-02:46:04:397, PROCESS_MODLOAD,3020,,\Windows\System32\setupapi.dll,,,,,,
02\12\2014-02:46:04:397, PROCESS_MODLOAD,3020,,\Windows\System32\cfgmgr32.dll,,,,,,
02\12\2014-02:46:04:398, PROCESS_MODLOAD,3020,,\Windows\System32\devobj.dll,,,,,,
02\12\2014-02:46:04:399, PROCESS_MODLOAD,3020,,\Windows\System32\propsys.dll,,,,,,
02\12\2014-02:46:04:399, PROCESS_MODLOAD,3020,,\Windows\System32\ntmarta.dll,,,,,,
02\12\2014-02:46:04:400, PROCESS_MODLOAD,3020,,\Windows\System32\Wldap32.dll,,,,,,
02\12\2014-02:46:04:412, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\sxs.dll,,,,,,
02\12\2014-02:46:04:430, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\propsys.dll,,,,,,
02\12\2014-02:46:04:438, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\dnsapi.dll,,,,,,
02\12\2014-02:46:04:443, PROCESS_MODLOAD,3024,,\Windows\SysWOW64\wininet.dll,,,,,,
02\12\2014-02:46:04:445, PROCESS_MODLOAD,3020,,\Windows\System32\dhcpcsvc6.dll,,,,,,
